,Date,Tweets
0,2020-05-20,jpmorgan says infection rates have declined in states where lockdowns have ended even after allowing for an appropriate measurement lag spy dji es aapl ba msft amzn brk goog fb jnj googl wmt pg stocks investingben is an ingrate he must sacrifice his job career and family atuser for a cheap fakedegree india h1b opt s386 replacement so 1 oligarchs richer aapl amzn bac fb vz ba msft ge googl ibm dis acn ctsh tcs wit hcl t vz cern cerner deloitte consultingberkshire spent about 35 billion on its 80 billion aapl stake the wise ones bet heavily when the world offers them that opportunity they bet big when they have the odds and the rest of the time they dont its just that simple  charlie munger sbes loaded more sbes 100x run coming spom ran 60x after rm announcement sbes is next i will take it otc alpp sbes grfn sfor spom aapl msft amzn fb googl tsla amd spy dji nyse nsdq btc xrp eththose that may be new to stocks faang facebook fb apple aapl amazon amzn netflix nflx google googl when one makes a new high or low  keep a close on the others these 5 typically run together big payday when u get on the right side of this trade i sure hope someone looked at the charts and chat content and decided to take action fb aapl or dis all 3 were analyzedaapl got no respect in the beginning and then it ended up changing the world  litecoin will be 100 x more influential in the 10 yrs decentralized censorship resistant privacy enabled value transfer is the future  you are a human being not a piece of data to be farmedwatchlist zm spy fb shop tsla aapl disawesome finally some use for all this tracking us apple google aapl googaapl is not going to sale to many iphones in chinamy largest dividend stock holdings include apple aapl johnson n johnson jnj goldman sachs gs coca cola ko microsoft msft wells fargo wfc what are yours and what would you add to this listfaamg  off their all time highs fb 0 aapl 26 amzn 0 msft 2 googl 76 wednesdays most activelytraded stocks fb amzn aapl tsla nvda msft mrna baba amd ba dow up 370 points or 15 sampp 500 up 17 nasdaq up 2 dia spy qqqaapl looks primed to breakout from this cup amp handle pattern on daily chart watch for intraday volume to show up as it takes out 320 to get in strong volume gives you conviction to get in a trade or stay in if already long if you made this trade youd be up about 500 today with aapl at 319 exactly 2 months laternow in member chat aapl ibm oil and reopening URLbtc 10500 eth 250 spx 3050 aapl 330 tsla 900 msft 195 twtr 36spy is up 4 needs above 2965 now to see higher support is 294 aapl 3 315 is support needs above 319 tsla 8 needs over 822 816 supports bynd 5 needs over 142 to see 145147150 1375 support fomc mins today playing the best amp sideline the rest hagd gl midweek review video 520 URL vix vvix tlt gld esf spy dia iwm kre ba nke jpm mcd cmg qqq smh lrcx nvda amd intc xbi ibb amgn gild mrna aapl nflx roku dis amzn wmt w rh cost googl fb shop pypl sq tsla stockmarketchinas state media has said countermeasures could come against us firms  including apple  because of washingtons moves to cut off chips from huawei but apple is likely to avoid the backlash heres why aapl a few winners today congrats to us if you took the swing calls with the team spy qqq fb dis nflx aapl tsla twtr mu bsx pton mrk amd nvda shop sq nke v ma bynd spce ge sdc mdb ehth zm clx tmus gild work snap roku twlo mrna ftnt pypltrust us you dont want to miss this aapl active members can get access for free through the professional development assistance program learn more here URL poweringtheprofessionesf 5 min rth tue   42 points range wed   24 points range esf spy spx trading futures cme mesf markets spy aapl optionstradingaapl settled 19 to 31923 nearing the feb historic high of 32634 who needs sales of ianything when the fed will be buying your corp debt so you can fund your buybacks understanding stock charts would have told you this aapl would hit 320 fb would hit 220 dis would hit 120 amzn would break out above 2476 time is money literally if youre trading options learn the basics and profitable strategies 30 some of todays most active stock options 52020 fb aapl twtr dis bynd amd tsla feye gildmay 21 2020 rth plan if rth open above 2966 target 3006 if rth open below 2958 expect 2910 offers below 2910 opens gate to 2893 and 285775 now 2968 esf esf spy spx ndx iwm aapl amzn fb nflx tsla googl baba qqqoption spread update 5 spreads open 3 bullish 2 bearish 14556 locked in so far patience is the name of the game congrats to everyone trading with me join now  URL lt v ibm nflx aapl gld amd baba sq tqqq tltmany names near the highs still consolidating spy sitting under 297 needs over aapl under 319 needs over fb still consolidating under the 230 big level needs a push shop at hod needs over 774 now not much follow through today just consolidatingin a bear market its always wise to protect portfolios while consistently booking profits on day trades we have a system that can help you do that join our 11 trade room today atuser have fun with your trading with us spy spx qqq aapl tsla amdsbes keep hitting the ask they are manipulating and shorting again you need to learn manipulators spom 20 but 10x bigger otc alpp sbes grfn sfor spom aapl msft amzn fb googl tsla amd spy dji nyse nsdq btc xrp ethwhat caused the stock market crash of 1929 URL spy aapl spx vixnames like aapl building up some pretty nasty divergence would take a lot to repair not saying short but i think upside is limited neartermspy spx es aapl goog tsl not done yet but might be todayour very own atuser storming out of the gate with some huge wins in our premium room URL aapl amd amzn bidu bynd cmg codx dis fb goog iwm lyft msft nflx qqq spy tlry tsla breadbox options trading stocks coronavirus covid19aapl under large level here keep on radar hard level 319 keyvuzix m400 smart glasses now support handsfree voice control for skype for business zoom and zoom for healthcare applications vuzi aapl goog tsla apple smartglasses stocks stockstobuytop watchers bynd tsla aapl fb shoptgt beats but will we see a repeat of wmt yesterday low has higher profit than hd due to not assisting employees the same way ual  clx partner jnj pulling powder cvs returns money aapl buying movie rights from sne mrna on shaky ground rcl bookings nndmaapl just realized its 14 away from ath whats your thoughts on the markets cycles howard marks has a pretty neat idea about them goes like this you cant predict you can prepare what do you think URL aapl amzn goog spy djia nnbrURL the present and the next decade is an intelligent economy bidu d but take note everyone else is also there same for amzn goog fb msft aapl baba nvda i just felt that more people have to give baidu some credit you knowi didnt realize nvda came out with a covid19 vaccine how can this valuation be possible this is just as bad as aapl product companies facing major headwinds unaccounted for in stock price spy is the etf of the sampp 500 and should always be on your watchlist as many of your favorite companies such as dis fb aapl goog nflx amzn hd and many others all fall under this ticketlink is increasing in volume and price did atuser just open a chainlink fund spy spx qqq iwm btc eth slv gdx dxy fb aapl tsla dis ba acb f ge vix zm pton bynd tlt gld vet chz xtzes esf 24hr amp daily the daily has been in a massive channel need a close above 2947 this would be super bullish till 3000 2 amp4hr are setting up w cloud amp bands very similar to the yellow box part of my thinking for a toursfriday hard rally spy spx amzn nflx aapl nothing to see here casually jumping 600 tryna be like my idol tsla nndm dia qqq spy aapl googk amzn roku nvdaaapl fb nvda ntes bynd all nice bounces after the close amp the over reaction to the newsaapl aapl all about the raindrop vs hollow candle tonight amzn and jcp talks send amzn to 52 week high load dips xspa jcp tti capr rvp cpe mrna nclh spom sbes nflx m mark prty qep oxy dxcm aapl home abt mro mpc teva shop mfa nvda amd msft tsla fb amzn srne pctl intc csco ccl amcspy my rinky dink indicator 1  still on sell but turning around to buy same is true for indicator 2  todays action  did not helped much esf spx trading futures cme mesf markets spy aapl optionstradingtop money flow today free stocks app URL bil spy msft amzn spts efa lqd iefa igsb aapl wday fb xlf iwm dis hyg goog ushy eemv byndand aapl near all time highs spy spx dia aapl tsla bears how do you put emotionsfeeings completely aside and get calls in a fomo market knowing the economy is fed how do you overlook the value bubble take advantage of the fomo i cant do it calls on metals and adding puts above 295 until rug pullis there anything left to buy URL aapl nndm vxx inpx dvax htbxesf 520 greenred possible bearish closed on tue fomc mins in pm on session 293046 possible 3008 2991 2978 2964 2954 2947rposshod 2930piovt 2920 2918 2916 2911 2908 2899 2885sposslod 2877 2873 2854 esf spx trading futures cme mesf markets spy aaplwmt lets see if i get my wish granted and they flush this pig back down to the 120 area after the company reported betterthanexpected q1 eps and sales results down to the 10sma would be nice sales up 10 and ecommerce up 74 long swing spy qqq fb aapl tsla twtr mudid gamestop just learn how to survive the digital gaming future atuser stocks gme ntdoy msft aapl bby sneaapl announces vaccinefb strong amzn ok googl ok aapl amp msft have the largest market caps  these 2 need to be strong to lead market higher atuser atuser please lead your stks up markets depend on you spy above ma200 very bullish macos 1015 catalinamacpath finder v96015off  aapl ch twitter for mac v819  aapl ch apple paid sony about 70 million for 15 years of streaming rights to the tom hanks film greyhound which cost about 50 million to make first time that hanks one of hollywoods biggest stars is going straight to streaming vod ott media aapl google chrome v83  aapl ch no one else is investing so aggressively in the podcast space as spot ek is positioning the company to become the yt for podcast itll be too late when competition realizes what hes doing and aapl is no threat as they are not in the ad businessapple aapl facebook fb amazon amzn technical analysis elliott wave 19 ma URL via atuser
1,2020-05-21,love it aapl top hey aapl call me we have some great shows and actually own the rights to them aapl  demark 13 sell today aapl has chewed through these signals in the past but riskreward seems decent given we are into past top resistance rsislo stoobv negatively diverging on this last move stocks trading stockstowatchbig tech returns in 2008 msft 44 aapl 57 googl 56 amzn 45 qqq 42 ytd returns in 2020 msft 17 aapl 9 googl 5 amzn 32 qqq 8this means apple aapl will buy atuser spot its just so much easier than trying to build from scratchaapl is seeking executive to lead original podcast effortapple is seeking an executive to lead original podcast effort apple is buying original podcasts that would be exclusive apples new podcasts will help promote tv video service apple faces threat from spotifys push into exclusive podcasts aapl spotrt top 8 things that would ignite twtr stock 1 relaunch vine 2 verification for all 3 twitter pro subscription revenue 4 listchannels launch 5 payments layer bitcoin or cashap 6 jack goes full time or exits 7 atuser offered ceo job 8 dis aapl acquisition aapl ndx nqf i dont like to ever say its the end but given the divergence at the new high and the appearance of a failed backtest its hard to believe well go higher in the shorttermwe had an interesting discussion in my qa class this morning and i wanted to pose this question if you had to choose to own either a smartphone or a car for the rest of your life but couldnt have both what would you choose aapl samsung goog uber lyft tsla gm fsbes i knew this everyone is going to chase higher and higher spom crash was created by big retail traders who placed a stop loss and created a big chain reaction with low bid liquidity learn to read the stocks and take advantage back to ath spy otc btc amzn aapl fbshop paid big ba paid big fb paid big aapl paid big spy hedge back to green id say thats a wrap my job is done for the day hope you all killed it hagd amp dont over trade beastout   qqq  spy daily wrote about this again in the newsletter this week its make or break time for the parabola sqqq tqqq ndx nqf fb aapl amzn msft nflx goog spy spx esf vix gld tlt tnx dxy trading stocks URLunemployment claims market give zero fks plus a few of the usual suspects acb tgod luv ino aapl spy URL pictwittercomrljubps1jnaapl pt raised to 345 from 330 atuser docu rbc raised to 150 from 8500 expe rbc raised to 9000 from 7100 fb pt raised to 26000 from 24500 atuser low keybanc maintains to overweight pt 13000my assessment of worlds largest stocks by market cap overvalued o fair n undervalued u thread aramco o msft n aapl o amzn o googl n fb o baba n 700 hk o brka n jnj n v n wmt n nesn n rog n ma n pg n jpm u unh nonly an idiot or a poser would buy a porsche and not drive it themselves thats the point of a porschegood evening spx closed below 2977 if holds above we rip to 299983gap fill amp below 2955 2944 support then 2934 2900 aapl big breakout at 320 325 then 327ish aths below 315 313 310 key support have a great night chart via atuseraapl  trade idea  may 22nd 3225c  bidask 125145 closed at 31923 needs to break through the 31969 resistance to test 327 next i would consider puts under 31050  amzn amd ba baba fb tsla roku tsla spx spy tdoc cost zm gild uso nvda roku bynd pictwittercombfw5nwboxyi am not downloading their update if they want to force contact tracing like bill hr6666 think ill even dump my aapl stock never will buy another apple product if they proceedit seems so clear here  at a major inflection point if we breakout  its going to be on good virus news and the hated banks airlines ba casinos iwm and travel stocks will lead the way in this scenario look for a pause in fang spy ba dis iwm ccl gs aaplaapl settled 07 to 31685 todays candle is a subtle bearish engulfing one and leans st bearish i remember back in late 2018 when the market mainly companies with operations in china took a dive  chinaus trade tensions are just noise  back in late 2018 apple was hit especially hard compared to sp and proved to be a great time to buy long aapl recap 521 chatter 22 zm  fb workplace spot  aapl podcasts push domo  takeover acb cgc cron tlry  cannabis treatprevent covid cemi  fda rating antibody testmore proof that cheap fakedegree racist india h1b s386 s386isfair parasites destroy usa worker jobs amp careers atuser atuser for 1 oligarchs at aapl amzn bac fb vz ba msft ge googl ibm dis acn ctsh tcs wit hcl t vz cern cerner deloitte consultingbrkb berkshire hathaway is more attractiveundervalued now then it was at low of 160 on a risk adjusted basis a lot of the tail risks buffett was concerned about at agm have been greatly reduced meanwhile public portfolio has rebounded notably aapl  28 since q1 endatuser daily results p1 520 gci twlo gdx gold slv cde bynd aapl now ba bili pins tlry evri vbiv rlgy ino data compiled by atuser follow the link in my bio for free accessnew to following atuser thank you for the aapl scalp trade really appreciate your approach to trading looking to great things in the futuremy trading is done for today 4 green trades in total spy only 151 stopped me out before that dump nvda 86 run out of contracts before dump  aapl 575 late entry but best win today tsla 444 also late entry wise old saying better be late than never ooo yesaapl 3125p atuser now from 89 plg runners only myp 31625 tgt hitaapl 3125p atuser now from 89c plg more here beastmodedear tech companies very few people trust you to protect their personal information in the us only 89 in the uk just 76 yep its that bad URL cybercrime dataprivacy privacy infosec covid19 covid19uk fb amzn aapl goog msftintuitive code ceo and fed powell warn sell everything to buy shopify atuser tsla aapl qqqtop watchers ba shop aapl fb amzn spyaapl amat amgn amtd amzn atvi trade long and short positions from the nasdaq up to 1500 since 2010 URL spy trading stock stocks trade system strategy market nyse nasdaq amex quotes signals tips qqq qqq diathe fed has our backs trading thoughts facebook shops mrna ino pfe baba googl aapl fb amzn bby hrl mdt tjx hpe intu nvda rost splk comp spx URL via atuserbreaking news  usa will delist almost 800 chinese companies from usa stock exchange URL baba bidu spy qqq spx aaplgood point i think if the number of floating shares is fixed and there are no stock splits then the market cap will be dominated by surviving stocks with the highest prices so price and market cap indices will be the same think of amzn googl aapl if not for stock split aapl in daily rwb uptrend 31st day of qqq short term uptrendhi permabears retest of the lows  unprecedented crash is coming  spy 180 trumpcrash depression is coming i would not buy the dip here nflx spx amzn fb dis acb tsla aapl zm spce msftaapl bullish setup within strong tech names  new video released right now watch here URL video on spy qqq iwm aapl fb amzn geaapl so close to getting out of the trendboxyou know before the big move happens when mike starts lighting up your timeline with that heat dis fb tlry bidu ma aapl spy amzn nflx googl cost wmt byndchallenge update 100dollartradingchallenge sold intc for 50 profit bought bcrx currently up 10 starting balance 100 currently balance 15144 spy spx qqq nflx amzn roku ba ttd bynd googl mrna mcd pypl amd rgen amgn unh aapl gs msft wmt hd URLif you could go back into time tosay november 2019 would you try to stop the pandemic from happening or use the event to profit from the markets aapl fb nflx spx spy twtr msft baba adbe amzn iwm dal aalaapl spy on the weekly looking strong coming to the pivot good sign for the marketatuser atuser trying some canslim tsm c 95 eps q1 yoy a 27 eps in 12 months ending q1 n us tech pressure to move home aapl ending intc chips amp switching to tsm amd s pending l yes big time i pend m upi know we are in the markets for one reason and one reason only to make money and maybe all that matters is how many nflx movies we watch it aapl store downloads we make or how much of the msft ecosystem we use while crops rot in the fields mortgages gosne aapl market chatter apple pays sony 70 million for 15 years of streaming rights to tom hanks movie greyhoundtsla hits 826 then pulls back to close at 81556 load pull backs  xspa jcp tti capr rvp cpe mrna nclh spom sbes nflx m mark prty qep oxy dxcm aapl home abt mro mpc teva shop mfa nvda amd msft tsla fb amzn srne pctl intc csco ccl amcjust waiting for the big green boner to put all these futures up 1 we all know futures arent allowed to be down spx spy es ym mes qqq tsla amzn aapl msft nflx googl jpm gs roku iwmhuawei says its operating system can rival google apple  but experts say it might be a struggle googl aapl nflx fbmajor week so far over 60000 in gains and 79 success rate aapl nflx amzn cccl cidm renn rmbl ttoo dis phun low fb nndmacwi this is touted as a global index but dominated by amzn aapl fb goog and then they try to throw in baba but most of the aforementioned are at all time highs and this etf still struggling clean bullish action in the sep 76 calls though but seems like a stupid etfaapl stock up 1 in premarket apple tv expands buying rights to older hollywood shows continue reading at coinspeaker URLvery important for perspective because this means the market makers are slaughtering retail that lives and dies by the clowns at atuser that bring on bigger clowns like atuser qqq spy spx vix vxx ps sven the options market is not the smart money fb aapl atuser close where do yall expect spy to be qqq dia ba tsla aapl amzn fb googl aapl amzn nflx faang emerges as the latest group to lead the market jim cramer says URL
2,2020-05-22,apple up 50 within last 2 months after falling by a third during prior month so back where it started those are 460 billion market cap swings both ways within 3 months such is the wisdom of crowds when it comes to investing aaplstocks what to expect after the holiday URL  index spy qqq iwm smh  equity aapl intc dis  gold gld slv  bitcoin gbtc themarketupdate gold bitcoinsbes and spom fillings coming really soon imo after than i expect 100x run sbes and 10x spom otc alpp grfn sfor kwbt idqn enzc aapl msft amzn fb googl tsla amd spy dji nyse nsdq btc xrp ethsad govt goes killer mode on wolves when 2 little cows killed and yet zero done on h1b s386 s386isfair india wolves killing 3 million usa worker jobs at aapl amzn fb vz ba msft ge googl ibm dis acn cern cerner deloitte consulting ctsh tcs wit hcl t vzr2d27 using plotlygraphobjects to show candlestick charts for aapl open high low close ohlc data 100daysofcode python for finance83000 in profit an amazing week i will take it was up 78k today gave back 5k calling it quits there proud of where i came from ttoo amzn tsla ba aapl fb spy spxw xspa rbml nndm nflx renn phun btn sndl grnq cccl dis yvrinvestors will soon be able to pick up ai stocks cheap relative to the forward 57 year growth potential with the ai cycle predicated to dwarf mobile its crucial to know what stocks are set to benefit before this cycle begins spy qqq aapl smh URLspom back to ath next week and sbes is starting its 100x run before rm announcement with rockysaas incredible the potential we own here otc alpp grfn rtov sfor kwbt idqn enzc aapl msft amzn fb googl tsla amd spy dji nyse nsdq btc xrp ethoutdoor kitchen atuser area and jungle deck still a long way to go but its coming jungledaytrader junglelife spy and aapl pay dem bills  fridays most activelytraded stocks nvda baba tsla amzn fb aapl msft ba amd shop dow down 100 points or 04 sampp 500 down 01 nasdaq up 01 dia spy qqqenjoy your weekend traders its been a great week i will be working all weekend for our next 1k to 1million trade challenge and weekly trades for our 11 members atuser atuser spy qqq amd azn mrna ino apt ba aapl fbinteresting to see atuser buying aapl amzn baba goog googl amp twtr  all most probably around march at their best pricesshutdown timeline firsts march 13 aapl until march 27 apple and others noted traffic collapsed in early march lulu nke follow march 18 the malls spg march 22 ca and ny both fully stay at home other states follow the govt isnt leading this people areon aapl buying tsla we believe applell have servicehardware devoted to transportation butits more like in the 2030s but they may not want to be involved in a business where a car catches on fire takes down a building accidentally kills a pedestrian or a driverof the 5 faang stocks amazon amzn facebook fb and netflix nflx all recently touched alltime highs while apple aapl is just below and alphabet goog has the farthest to go URLbig tech returns in 2008 msft 44 aapl 57 googl 56 amzn 45 qqq 42 ytd returns in 2020 msft 17 aapl 9 googl 5 amzn 32 qqq 8 stocks rising through bad news should be very worrisome its evident the fed is in full printing modehisilicons kirin smartphone processor is now considered to be on par with those created by apple inc aaplo and qualcomm inc qcomo a rare example of an advanced chinese semiconductor product that competes globallyaapl sold 39m iphones in china in april 160 from march vs 15 m thats progress052120  view todays marketoutlook from atuser URL mentioned spy iwm dia qqq spx tnx tlt gld vix efa eem rut uso clf amzn hd rost tjx msft aapl xom cvx psa aapl aapl o wow rich white msft parasite bill gates  1 oligarchs atuser cant wait for more usa workers to corona die so they import more cheap india h1b s386 s386isfair slaves aapl amzn fb vz ba ge googl ibm dis acn cern cerner deloitte consulting ctsh tcs wit hcl tfed chairman powell portfolio for earnings season gives billions cmg aapl shop htz oil amn tslapulling off one big tech job is itself hard all of the fangs squeeze you like a  fb aapl and amzn are known as 996 companies in tech circles work 9am to 9pm for 6 days of a weekstill you may get piped21 of warren buffets favorite companies are going all in on a hot new technology to the tune of 17 billion learn more about this exciting opportunity  URL wallstreet nyse nasdaq dow dowjones aapl fb twtr amrn nio roku wmt ba googdone for the week now enjoy the long weekend spx spy qqq amzn nflx aapl fb googl tsla nvda msft amd baba ba elliottwavealex vieira upgrades rh to strong buy on fed bailout warren buffett program rh aapl qqq shopif you want to pick stocks that can soar make sure they are eagle stocks whats an eagle stock its the 5 key things stocks like fb aapl bynd and zm all had before they made their runs stocktrader stockmarket URLi guess this partially explains the massive difference in market caps between aapl amp gm pictwittercomkjljzbiiidwill call it a week i wish everyone a good memorial day weekend lets all be thankful to the great warriors that have died so we can live on the freest country in the history of the world will be back next week esf spx spy ndx qqq aapl box aapl a bj bidu mrna gold twlo ddog tsla tlt pdd ewz avya spce feye insg cron cgc czr atuser optionstrading stocktrading freebiefriday alerted today for all our memberswe like variety green is green babycome and visit with my linktrump  fuck you china china  well fuck you hk uk  i say old chap not on trump    germany  buy our cars  trump    aapl 025took 2 trades today aapl off db and spy off lower high just trading the charts not trying to predict the market now hagwe tricktrades for the best education now posted with correct imagesamazing day spy aapl amd not just called but personally traded all right to plan and a great example of why the twopart strategy works amazing our standard risk protocol is phenomenal amd was a literal bottom tick on the call option aapl perfect level and spy intrahighly recommend this series on the streaming wars to get a grasp of the video streaming landscape nflx roku aapl amzn dis cmcsa written by the talented atuseraapl remember its wall st darling remember the story of humpty dumpty good morning wolfcast acb cgc uvxy aapl ba luv x URLmassive saving for the tricktrades memorialdaysale take full advantage savings on memberships downloadable strategy videos scan packages and way more URL spy qqq aapl amd nflx amzn intc dis ba catfutures setting up for a friday sell off  check out my analysis and trading ideas and gain an edge in the following names  ndx sqqq cgc gbtc aapl amzn dis nvda sq work  URLwow awesome day great profits in the room room is on fire boooooooom bj shop spot dis msft paas ag tjx spy spx iwm nflx amzn aapl goog fb esf nflx v ba baba qqq msft dis tsla roku nowaapl apple sales in china bounce as the economy reopens but the next few months could be tough tmobile offers customers free iphone se with trade in URL aapl iphone this weeks top stories ios 135 beta iphone 12 delays aapl q2 earnings more yes yes i know this comes from federal tax money but thats on the basis of the income level of the residents and corporations of the state move fb and aapl out of ca and amzn and msft out of wa and ms and wv will suffer mightilysne sony 300 sonys gaming business is currently experiencing accelerating growth trends driven by the stay at home economy sony remains one of the cheapest large cap tech stocks in the world third point dan loeb stayhome stayathome nikkei aapl nflx rkuny dissne sony rkuny rakuten should increase buybacks get ready for the olympics tokyo2021 sne sony will be closer to aapl apple rkuny rakuten closer to amzn amazon so much distortion in market tradewar fb nflx goog jpm ms dis gs dbif aapl stays above 300 i expect it to go to 344 from here may first week premium result is here total profit 494 pips open for 5 more people  URL eth gbpusd xauusd forex crypto stocks fx usoil btc forexsignal fb aapl btc eurusd forextrading 604156569highreturn stock trading model profectus system 1 URL sgy ren tsla aapl spyapple vs tesla morgan stanley breaks down the parallels aapl tsla via atuseruniversity of alabama to push contact tracing app require online health checks pacb aapl aapl from URL URL keep on watch no trades until we break 320 or till we break down if we breakdown then 300 the sl is pteurusd target hit 155 pips profit join now for free signals URL mt5 nasdaq eurcad forex fx forexsignals usdinr gbpjpy btc stocks aapl 45854 the sp500s concentration in the top 5 companies all tech is the greatest weve seen in 20 years meanwhile these megacap companies have reported mixed earnings results amzn or pulled second quarter and fullyear guidance fb aapl URLi made a time based case for selling aapl near the highs this past janfeb very publicly on twitter td combo is not yet in place in aapl and weekly signals still very premature so all those bears beating the war drums will have to wait a bit not proper to just use seqntlwhat is vomma URL spy vix spx aapl
3,2020-05-23,a sneak peek of some of next weeks trade ideas on feye baba and googl join the action URL aapl amzn goog iwm qqq spy vxx vix breadbox options trading stocks googlegood for calls and puts the code has been written the scanners are live and the alerts are coming inregardless of what the market decides to do we will consistently beat the makers aapl msft amzn fb nflx googl amd zm bynd ba baba dal wmt hdoperating margin  among largest stocks spx spy 1 microsoft corporatio msft 375 2 apple inc aapl 245 3 URL inc amzn 48 4 alphabet inc googl 214 5 facebook inc fb 362tbh ill probably market order a bunch of calls if i dont have to chase hard on tuesday markets idiot proof spy aapl goog maybe goog but the the other two sure lol maybe dis ill see how i feel ill post charts on here for everyone mondaywe turned 2k into 100k in weeks we are changing the game and offering an affordable service for everyone to be apart of and learn as a trader for just 25month limited time only jointhebulls today spy tsla bynd shop zm dis ba cgc twlo baba lk nvda ba aapl good afternoon everyone if anyone has any chart requests questions about tradingtrading psychology or about subscribing to the private twitter please feel free to ask URL aapl spy amzn amd cgc spx tsla mrna baba ba nflx nvda googl zm tlrytop 8 things that would ignite twtr stock 1 relaunch vine 2 verification for all 3 twitter pro subscription revenue 4 listchannels launch 5 payments layer bitcoin or cashapp 6 jack goes full time or exits 7 atuser offered ceo job 8 dis aapl acquisition traders take advantage of the tricktrades memorialday sale true professional trading education spy qqq aapl baba fb nvda tsla amd twtr mu amzn nflx msft googl stock market daytradinggtURLits trade ideas memorial day weekend sale celebrate the start of the season by getting 25 off backtesting algorithmic ai software  trade alerts use today promocode memorial  save 25 off trade ideas at URL stocks trading spy aapl amzn nflx fbapple vs tesla beano stanley breaks down the parallels steve jobs was an asshole elon musk is an asshole there saved you a click tsla tslaq aapl  weekend review video 524 URL vix vvix tlt gld iyt csx jbht esf spy dia iwm kre qqq xbi mrna smh tsm intc txn nvda lrcx swks msft aapl nflx dis roku amzn rh cost googl fb shop tsla wynn intu tlry pypl stockmarketim thinking of writing a thread on big tech in india what are the questions that you want answered fangma fb amzn nflx goog msft aapli didnt have time to read this but im assuming that being the next apple means generating unprecedented massive volumes of luxury class sales in a market saturated with cheap commodity solidly for ten years before being taken seriously as viable enterprise aapl tslaapple sales in china bounce as the economy reopens but the next few months could be tough URL aaplspy cnn fear amp greed index now  neutral 50  buy buy buy  spy qqq esf nqf spx aapl faangaapl potentially new high next week and looking for fb to keep pushingtodays most active options 522 baba fb aapl tlry tsla bac nvda amd msft jdlk partnership with aapl cc atuserhell of a grand week ending green on 9 of the 9 spread plays this week total gain on the week of 26669 cof aapl amzn roku dal tgt bby ttwo nvda shortput shortstrangle ironcondorfollow me stocktraders and ill follow you back have a fantastic memorial day weekend sbes spom mark hdii adgs tsla amzn aapl is sitting on an ocean of wealth this requires a thread on its own at one stage aapl kept going up because the swiss central bank kept buying more  basically running the biggest hedge fund on earth richest country on earth per capita by a mile  no natural resourcesfigures david donatti atuser is a red diaper openborders aclu hateamericafirst parasite lawyer who pimps h1b slaves for 1 oligarch predators fortune 500 india profiteers aapl amzn fb vz ba ge googl ibm dis acn cern cerner deloitte consulting ctsh tcs thow much did h1b shills atuser atuser pay you to pimp yourself out to s386 s386isfair predators importing cheap fakedegree india h1b s386 s386isfair slaves aapl amzn fb vz ba ge googl ibm dis acn cern cerner deloitte consulting ctsh tcs wit hcl t pictwittercomzxcwgqbjhuaapl  daily let me introduce you to bear market rally exhibit c aapl gt a stones throw away from aths   esf spy qqq spx appl fb faanggoogl  trade idea googl 1500 call for a quick scalp spx spy amzn aapl amd fb shop bynd spot googl ma msft tsla ba cmg intc nflx jpm bac nqf esf esheres some of the trades that were made that helped turned 2k to 100k in just 3 weeks spy uso nflx roku fb twtr uso spce tlry srne aapl amzn nio snap vtiqaal aapl acb  stocks to watch spotlight on spacex costco asco and hbo maxzm has 600 million in sales thats equivalent to 750000 iphones give or take aapl sells 220 million iphones a year zm s total revenue is 3 of aapl s iphone revenue the iphone is only 55 of aapl sales zm s market cap is 3 of aapl scesium133 indicator produces easy 22 pips profit for nasdaqaapl by atomicclockindicator bitcoin aapl forex URLaapl on the verge of the next break higher leave the narratives on retail and stores closed and china in your pocket price is disputing them all for now apple vs tesla morgan stanley breaks down the parallels aapl tslaaapl  apple not too high very reasonable URL economy stocks stockmarketpost bankruptcy depending on how the proceedings go they can be gone forever like enron lehman and worldcom or they can come back stronger like apple aapl gm gm ally financial ally chrystler fcau marvel dis six flags six texaco cvx atuserreuters asia gold demand returns qqq aapl slv btc oil tlt amzn tsla zm vix nflx fb gdx dxy spy spx gld baba jd msft nem silverba aapl nflx amzn uso bac shop penn wynn jdst jnug tvix ccl tgt frpt twtr fb gild uber vtiq wwe jnj usws mtz chwy pzza t grwg dkng ups expe insm mgm htz pton twlo espr tpr srneberkshire hathaway portfolio  largest holdings  trades current holding for warrenbuffett  those asking he has a lot of aapl bac and axp cost remains unchanged atuser URLinteresting moves in all the faanngs plus a sva structural look at disney in this weeks edition of fang friday URL fb aapl amzn nvda nflx goog disim giving out free game here on twitter cvna 6 gm 52 shop and amd are getting juicy too if you want another round of free plays 10 rts trading stocks stockstowatch ba aapl fb msft ccl rcl tsla URLwow awesome day boooooooom bj shop spot dis msft paas ag tjx spy spx iwm nflx amzn aapl goog fb esf nflx v ba baba qqq msft dis tsla roku now join us today URLspy spx qqq nyse amzn aapl twtr googl nflx tgt over the course of 2019 price rose 55 in near term there is room for a 10 move towards the ath a swing trade target perhaps
